"entity","id","typed_path","title","build_status","markdown_path","dateien_file_count","imported_source_count"
"reuse_einsatz","Mehrow_Pilot_House__003__Betonvolumen_gesamt","reuse_einsatz/Mehrow_Pilot_House__003__Betonvolumen_gesamt","Betonvolumen gesamt - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","promoted_phase42","_database/reuse_einsatz/Mehrow_Pilot_House__003__Betonvolumen_gesamt/index.md","1","1"
"reuse_einsatz","Mehrow_Pilot_House__004__Fenster","reuse_einsatz/Mehrow_Pilot_House__004__Fenster","Fenster - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","promoted_phase42","_database/reuse_einsatz/Mehrow_Pilot_House__004__Fenster/index.md","1","1"
"reuse_einsatz","Mehrow_Pilot_House__005__T_ren","reuse_einsatz/Mehrow_Pilot_House__005__T_ren","Türen - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","promoted_phase42","_database/reuse_einsatz/Mehrow_Pilot_House__005__T_ren/index.md","1","1"
"reuse_einsatz","Mehrow_Pilot_House__006__Dach","reuse_einsatz/Mehrow_Pilot_House__006__Dach","Dach - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","promoted_phase42","_database/reuse_einsatz/Mehrow_Pilot_House__006__Dach/index.md","1","1"
"reuse_einsatz","Mehrow_Pilot_House__007__Treppe","reuse_einsatz/Mehrow_Pilot_House__007__Treppe","Treppe - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","promoted_phase42","_database/reuse_einsatz/Mehrow_Pilot_House__007__Treppe/index.md","1","1"
"reuse_einsatz","Mehrow_Pilot_House__008__TGA","reuse_einsatz/Mehrow_Pilot_House__008__TGA","TGA - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","promoted_phase42","_database/reuse_einsatz/Mehrow_Pilot_House__008__TGA/index.md","1","1"
"reuse_einsatz","Mehrow_Pilot_House__009__D_mmung","reuse_einsatz/Mehrow_Pilot_House__009__D_mmung","Dämmung - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","promoted_phase42","_database/reuse_einsatz/Mehrow_Pilot_House__009__D_mmung/index.md","1","1"
"reuse_einsatz","Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__001__Hohlk_rperdecken","reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__001__Hohlk_rperdecken","Hohlkörperdecken - Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse","promoted_phase42","_database/reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__001__Hohlk_rperdecken/index.md","1","1"
"reuse_einsatz","Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__002__W_rmed_mmung_an_slabs","reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__002__W_rmed_mmung_an_slabs","Wärmedämmung an slabs - Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse","promoted_phase42","_database/reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__002__W_rmed_mmung_an_slabs/index.md","1","1"
"reuse_einsatz","Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__003__Bodenaufbau","reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__003__Bodenaufbau","Bodenaufbau - Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse","promoted_phase42","_database/reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__003__Bodenaufbau/index.md","1","1"
"reuse_einsatz","Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__004__TGA_Durchdringungen","reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__004__TGA_Durchdringungen","TGA-Durchdringungen - Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse","promoted_phase42","_database/reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__004__TGA_Durchdringungen/index.md","1","1"
"reuse_einsatz","Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__005__Fassaden_Fenster_T_ren_Sanit_r","reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__005__Fassaden_Fenster_T_ren_Sanit_r","Fassaden/Fenster/Türen/Sanitär - Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse","promoted_phase42","_database/reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__005__Fassaden_Fenster_T_ren_Sanit_r/index.md","1","1"
"reuse_einsatz","Montessori_Maassluis__001__Hohlk_rperdecken_hollow_core_slabs","reuse_einsatz/Montessori_Maassluis__001__Hohlk_rperdecken_hollow_core_slabs","Hohlkörperdecken / hollow core slabs - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Montessori_Maassluis__001__Hohlk_rperdecken_hollow_core_slabs/index.md","1","1"
"reuse_einsatz","Montessori_Maassluis__002__Holzst_tzen","reuse_einsatz/Montessori_Maassluis__002__Holzst_tzen","Holzstützen - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Montessori_Maassluis__002__Holzst_tzen/index.md","1","1"
"reuse_einsatz","Montessori_Maassluis__003__Dach_mit_vorbereitetem_Ausbau_Gem_segarten","reuse_einsatz/Montessori_Maassluis__003__Dach_mit_vorbereitetem_Ausbau_Gem_segarten","Dach mit vorbereitetem Ausbau/Gemüsegarten - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Montessori_Maassluis__003__Dach_mit_vorbereitetem_Ausbau_Gem_segarten/index.md","1","1"
"reuse_einsatz","Montessori_Maassluis__004__Sonnenschutz_awnings","reuse_einsatz/Montessori_Maassluis__004__Sonnenschutz_awnings","Sonnenschutz / awnings - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Montessori_Maassluis__004__Sonnenschutz_awnings/index.md","1","1"
"reuse_einsatz","Montessori_Maassluis__005__Fassade_Fenster","reuse_einsatz/Montessori_Maassluis__005__Fassade_Fenster","Fassade/Fenster - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Montessori_Maassluis__005__Fassade_Fenster/index.md","1","1"
"reuse_einsatz","Montessori_Maassluis__006__Innenw_nde_Lernpl_tze","reuse_einsatz/Montessori_Maassluis__006__Innenw_nde_Lernpl_tze","Innenwände/Lernplätze - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Montessori_Maassluis__006__Innenw_nde_Lernpl_tze/index.md","1","1"
"reuse_einsatz","Montessori_Maassluis__007__TGA","reuse_einsatz/Montessori_Maassluis__007__TGA","TGA - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Montessori_Maassluis__007__TGA/index.md","1","1"
"reuse_einsatz","Montessori_Maassluis__008__Sanit_r","reuse_einsatz/Montessori_Maassluis__008__Sanit_r","Sanitär - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Montessori_Maassluis__008__Sanit_r/index.md","1","1"
"reuse_einsatz","Multi_Brussels_Reuse_in_MULTI__001__Blausteinbl_cke_Fassadenplatten","reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__001__Blausteinbl_cke_Fassadenplatten","Blausteinblöcke / Fassadenplatten - Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__001__Blausteinbl_cke_Fassadenplatten/index.md","1","1"
"reuse_einsatz","Multi_Brussels_Reuse_in_MULTI__002__Blaustein_Flagstones","reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__002__Blaustein_Flagstones","Blaustein-Flagstones - Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__002__Blaustein_Flagstones/index.md","1","1"
"reuse_einsatz","Multi_Brussels_Reuse_in_MULTI__003__Granitboden","reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__003__Granitboden","Granitboden - Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__003__Granitboden/index.md","1","1"
"reuse_einsatz","Multi_Brussels_Reuse_in_MULTI__004__Granitplatten_Terrasse","reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__004__Granitplatten_Terrasse","Granitplatten Terrasse - Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__004__Granitplatten_Terrasse/index.md","1","1"
"reuse_einsatz","Multi_Brussels_Reuse_in_MULTI__005__Aluminiumprofile","reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__005__Aluminiumprofile","Aluminiumprofile - Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__005__Aluminiumprofile/index.md","1","1"
"reuse_einsatz","Multi_Brussels_Reuse_in_MULTI__006__Aufzugsmotoren","reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__006__Aufzugsmotoren","Aufzugsmotoren - Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__006__Aufzugsmotoren/index.md","1","1"
"reuse_einsatz","Multi_Brussels_Reuse_in_MULTI__007__T_ren_W_nde_Einbauten","reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__007__T_ren_W_nde_Einbauten","Türen / Wände / Einbauten - Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__007__T_ren_W_nde_Einbauten/index.md","1","1"
"reuse_einsatz","Musee_de_Folklore_Mouscron__001__Fassadenziegel","reuse_einsatz/Musee_de_Folklore_Mouscron__001__Fassadenziegel","Fassadenziegel - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Musee_de_Folklore_Mouscron__001__Fassadenziegel/index.md","1","1"
"reuse_einsatz","Musee_de_Folklore_Mouscron__002__Neue_Ziegel","reuse_einsatz/Musee_de_Folklore_Mouscron__002__Neue_Ziegel","Neue Ziegel - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Musee_de_Folklore_Mouscron__002__Neue_Ziegel/index.md","1","1"
"reuse_einsatz","Musee_de_Folklore_Mouscron__003__Cartels_Nummern","reuse_einsatz/Musee_de_Folklore_Mouscron__003__Cartels_Nummern","Cartels / Nummern - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Musee_de_Folklore_Mouscron__003__Cartels_Nummern/index.md","1","1"
"reuse_einsatz","Musee_de_Folklore_Mouscron__004__Park_Au_enraum","reuse_einsatz/Musee_de_Folklore_Mouscron__004__Park_Au_enraum","Park / Außenraum - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Musee_de_Folklore_Mouscron__004__Park_Au_enraum/index.md","1","1"
"reuse_einsatz","Musee_de_Folklore_Mouscron__005__Szenografie","reuse_einsatz/Musee_de_Folklore_Mouscron__005__Szenografie","Szenografie - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Musee_de_Folklore_Mouscron__005__Szenografie/index.md","1","1"
"reuse_einsatz","Peoples_Pavilion_Eindhoven__001__Betonpf_hle_concrete_elements","reuse_einsatz/Peoples_Pavilion_Eindhoven__001__Betonpf_hle_concrete_elements","Betonpfähle / concrete elements - People’s Pavilion, Eindhoven — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Peoples_Pavilion_Eindhoven__001__Betonpf_hle_concrete_elements/index.md","1","1"
"reuse_einsatz","Peoples_Pavilion_Eindhoven__002__Holztr_ger","reuse_einsatz/Peoples_Pavilion_Eindhoven__002__Holztr_ger","Holzträger - People’s Pavilion, Eindhoven — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Peoples_Pavilion_Eindhoven__002__Holztr_ger/index.md","1","1"
"reuse_einsatz","Peoples_Pavilion_Eindhoven__003__Fassadenelemente","reuse_einsatz/Peoples_Pavilion_Eindhoven__003__Fassadenelemente","Fassadenelemente - People’s Pavilion, Eindhoven — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Peoples_Pavilion_Eindhoven__003__Fassadenelemente/index.md","1","1"
"reuse_einsatz","Peoples_Pavilion_Eindhoven__004__Glasdach","reuse_einsatz/Peoples_Pavilion_Eindhoven__004__Glasdach","Glasdach - People’s Pavilion, Eindhoven — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Peoples_Pavilion_Eindhoven__004__Glasdach/index.md","1","1"
"reuse_einsatz","Peoples_Pavilion_Eindhoven__005__Pretty_Plastic_shingles","reuse_einsatz/Peoples_Pavilion_Eindhoven__005__Pretty_Plastic_shingles","Pretty Plastic shingles - People’s Pavilion, Eindhoven — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Peoples_Pavilion_Eindhoven__005__Pretty_Plastic_shingles/index.md","1","1"
"reuse_einsatz","Peoples_Pavilion_Eindhoven__006__Beleuchtung","reuse_einsatz/Peoples_Pavilion_Eindhoven__006__Beleuchtung","Beleuchtung - People’s Pavilion, Eindhoven — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Peoples_Pavilion_Eindhoven__006__Beleuchtung/index.md","1","1"
"reuse_einsatz","Peoples_Pavilion_Eindhoven__007__lose_M_bel","reuse_einsatz/Peoples_Pavilion_Eindhoven__007__lose_M_bel","lose Möbel - People’s Pavilion, Eindhoven — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Peoples_Pavilion_Eindhoven__007__lose_M_bel/index.md","1","1"
"reuse_einsatz","Plattenpalast_Berlin__001__Wand_Deckenelemente_Gro_fl_chenplatten","reuse_einsatz/Plattenpalast_Berlin__001__Wand_Deckenelemente_Gro_fl_chenplatten","Wand-/Deckenelemente / Großflächenplatten - Plattenpalast Berlin — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Plattenpalast_Berlin__001__Wand_Deckenelemente_Gro_fl_chenplatten/index.md","1","1"
"reuse_einsatz","Plattenpalast_Berlin__002__Fenster_inkl_Rahmen","reuse_einsatz/Plattenpalast_Berlin__002__Fenster_inkl_Rahmen","Fenster inkl. Rahmen - Plattenpalast Berlin — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Plattenpalast_Berlin__002__Fenster_inkl_Rahmen/index.md","1","1"
"reuse_einsatz","Plattenpalast_Berlin__003__Stahllaschen_Bolzen_reversible_D_bel","reuse_einsatz/Plattenpalast_Berlin__003__Stahllaschen_Bolzen_reversible_D_bel","Stahllaschen, Bolzen, reversible Dübel - Plattenpalast Berlin — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Plattenpalast_Berlin__003__Stahllaschen_Bolzen_reversible_D_bel/index.md","1","1"
"reuse_einsatz","Plattenpalast_Berlin__004__Plattenauflager","reuse_einsatz/Plattenpalast_Berlin__004__Plattenauflager","Plattenauflager - Plattenpalast Berlin — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Plattenpalast_Berlin__004__Plattenauflager/index.md","1","1"
"reuse_einsatz","Plattenpalast_Berlin__005__St_rze_ber_ffnungen","reuse_einsatz/Plattenpalast_Berlin__005__St_rze_ber_ffnungen","Stürze über Öffnungen - Plattenpalast Berlin — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Plattenpalast_Berlin__005__St_rze_ber_ffnungen/index.md","1","1"
"reuse_einsatz","Plattenpalast_Berlin__006__Fugenverschluss","reuse_einsatz/Plattenpalast_Berlin__006__Fugenverschluss","Fugenverschluss - Plattenpalast Berlin — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Plattenpalast_Berlin__006__Fugenverschluss/index.md","1","1"
"reuse_einsatz","Plattenpalast_Berlin__007__Innend_mmung","reuse_einsatz/Plattenpalast_Berlin__007__Innend_mmung","Innendämmung - Plattenpalast Berlin — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Plattenpalast_Berlin__007__Innend_mmung/index.md","1","1"
"reuse_einsatz","Plattenpalast_Berlin__008__TGA_Sanit_r_Beleuchtung_feste_Einbauten","reuse_einsatz/Plattenpalast_Berlin__008__TGA_Sanit_r_Beleuchtung_feste_Einbauten","TGA/Sanitär/Beleuchtung/feste Einbauten - Plattenpalast Berlin — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Plattenpalast_Berlin__008__TGA_Sanit_r_Beleuchtung_feste_Einbauten/index.md","1","1"
"reuse_einsatz","Plattenvereinigung_Berlin__001__ost_und_westdeutsche_Plattenbauteile","reuse_einsatz/Plattenvereinigung_Berlin__001__ost_und_westdeutsche_Plattenbauteile","ost- und westdeutsche Plattenbauteile - Plattenvereinigung Berlin — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Plattenvereinigung_Berlin__001__ost_und_westdeutsche_Plattenbauteile/index.md","1","1"
"reuse_einsatz","Plattenvereinigung_Berlin__002__Wand_Fassadenelemente","reuse_einsatz/Plattenvereinigung_Berlin__002__Wand_Fassadenelemente","Wand-/Fassadenelemente - Plattenvereinigung Berlin — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Plattenvereinigung_Berlin__002__Wand_Fassadenelemente/index.md","1","1"
"reuse_einsatz","Plattenvereinigung_Berlin__003__Deckenelemente_Zwischendecke","reuse_einsatz/Plattenvereinigung_Berlin__003__Deckenelemente_Zwischendecke","Deckenelemente / Zwischendecke - Plattenvereinigung Berlin — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Plattenvereinigung_Berlin__003__Deckenelemente_Zwischendecke/index.md","1","1"
"reuse_einsatz","Plattenvereinigung_Berlin__004__Treppenelemente","reuse_einsatz/Plattenvereinigung_Berlin__004__Treppenelemente","Treppenelemente - Plattenvereinigung Berlin — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Plattenvereinigung_Berlin__004__Treppenelemente/index.md","1","1"
"reuse_einsatz","Plattenvereinigung_Berlin__005__Prim_rtragwerk_Aussteifung","reuse_einsatz/Plattenvereinigung_Berlin__005__Prim_rtragwerk_Aussteifung","Primärtragwerk / Aussteifung - Plattenvereinigung Berlin — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Plattenvereinigung_Berlin__005__Prim_rtragwerk_Aussteifung/index.md","1","1"
"reuse_einsatz","Plattenvereinigung_Berlin__006__Fenster_T_ren_Dach_TGA_Sanit_r_Beleuchtung_feste","reuse_einsatz/Plattenvereinigung_Berlin__006__Fenster_T_ren_Dach_TGA_Sanit_r_Beleuchtung_feste","Fenster/Türen/Dach/TGA/Sanitär/Beleuchtung/feste Einbauten - Plattenvereinigung Berlin — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/Plattenvereinigung_Berlin__006__Fenster_T_ren_Dach_TGA_Sanit_r_Beleuchtung_feste/index.md","1","1"
"reuse_einsatz","PLP_London_HQ_Circular_Studio_Fitout__001__Terrazzo_Arbeitsfl_chen_K_chenfl_chen","reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__001__Terrazzo_Arbeitsfl_chen_K_chenfl_chen","Terrazzo-Arbeitsflächen / Küchenflächen - PLP Architecture HQ / Circular Studio Fit-out, London — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__001__Terrazzo_Arbeitsfl_chen_K_chenfl_chen/index.md","1","1"
"reuse_einsatz","PLP_London_HQ_Circular_Studio_Fitout__002__Materialbibliothek_Oberfl_chen","reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__002__Materialbibliothek_Oberfl_chen","Materialbibliothek-Oberflächen - PLP Architecture HQ / Circular Studio Fit-out, London — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__002__Materialbibliothek_Oberfl_chen/index.md","1","1"
"reuse_einsatz","PLP_London_HQ_Circular_Studio_Fitout__003__Reclaimed_marble","reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__003__Reclaimed_marble","Reclaimed marble - PLP Architecture HQ / Circular Studio Fit-out, London — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__003__Reclaimed_marble/index.md","1","1"
"reuse_einsatz","PLP_London_HQ_Circular_Studio_Fitout__004__vorhandene_Elemente_aus_altem_neuem_Studio","reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__004__vorhandene_Elemente_aus_altem_neuem_Studio","vorhandene Elemente aus altem/neuem Studio - PLP Architecture HQ / Circular Studio Fit-out, London — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__004__vorhandene_Elemente_aus_altem_neuem_Studio/index.md","1","1"
"reuse_einsatz","PLP_London_HQ_Circular_Studio_Fitout__005__reconditioned_office_furniture","reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__005__reconditioned_office_furniture","reconditioned office furniture - PLP Architecture HQ / Circular Studio Fit-out, London — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__005__reconditioned_office_furniture/index.md","1","1"
"reuse_einsatz","PLP_London_HQ_Circular_Studio_Fitout__006__technische_Komponenten","reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__006__technische_Komponenten","technische Komponenten - PLP Architecture HQ / Circular Studio Fit-out, London — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__006__technische_Komponenten/index.md","1","1"
"reuse_einsatz","ReCrete_footbridge_reused_concrete_blocks__001__Betonbl_cke_Bogensegmente","reuse_einsatz/ReCrete_footbridge_reused_concrete_blocks__001__Betonbl_cke_Bogensegmente","Betonblöcke / Bogensegmente - Re:Crete footbridge — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/ReCrete_footbridge_reused_concrete_blocks__001__Betonbl_cke_Bogensegmente/index.md","1","1"
"reuse_einsatz","ReCrete_footbridge_reused_concrete_blocks__002__Nachspannkabel_Verbindungssystem","reuse_einsatz/ReCrete_footbridge_reused_concrete_blocks__002__Nachspannkabel_Verbindungssystem","Nachspannkabel / Verbindungssystem - Re:Crete footbridge — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/ReCrete_footbridge_reused_concrete_blocks__002__Nachspannkabel_Verbindungssystem/index.md","1","1"
"reuse_einsatz","ReCrete_footbridge_reused_concrete_blocks__003__Widerlager_Auflager","reuse_einsatz/ReCrete_footbridge_reused_concrete_blocks__003__Widerlager_Auflager","Widerlager / Auflager - Re:Crete footbridge — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/ReCrete_footbridge_reused_concrete_blocks__003__Widerlager_Auflager/index.md","1","1"
"reuse_einsatz","ReCrete_footbridge_reused_concrete_blocks__004__Gel_nder_Belag_Beleuchtung_TGA_Sanit_r","reuse_einsatz/ReCrete_footbridge_reused_concrete_blocks__004__Gel_nder_Belag_Beleuchtung_TGA_Sanit_r","Geländer, Belag, Beleuchtung, TGA, Sanitär - Re:Crete footbridge — Fallstudie Direct Reuse","promoted_phase42","_database/reuse_einsatz/ReCrete_footbridge_reused_concrete_blocks__004__Gel_nder_Belag_Beleuchtung_TGA_Sanit_r/index.md","1","1"
"reuse_einsatz","Recyclinghaus_Hannover__001__Aluminiumfenster","reuse_einsatz/Recyclinghaus_Hannover__001__Aluminiumfenster","Aluminiumfenster - Recyclinghaus Hannover — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Recyclinghaus_Hannover__001__Aluminiumfenster/index.md","1","1"
"reuse_einsatz","Recyclinghaus_Hannover__002__alte_Glasscheiben_aus_Fenstern","reuse_einsatz/Recyclinghaus_Hannover__002__alte_Glasscheiben_aus_Fenstern","alte Glasscheiben aus Fenstern - Recyclinghaus Hannover — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Recyclinghaus_Hannover__002__alte_Glasscheiben_aus_Fenstern/index.md","1","1"
"reuse_einsatz","Recyclinghaus_Hannover__003__Faserzement_Eternitplatten","reuse_einsatz/Recyclinghaus_Hannover__003__Faserzement_Eternitplatten","Faserzement-/Eternitplatten - Recyclinghaus Hannover — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Recyclinghaus_Hannover__003__Faserzement_Eternitplatten/index.md","1","1"
"reuse_einsatz","Recyclinghaus_Hannover__004__Profilbauglas","reuse_einsatz/Recyclinghaus_Hannover__004__Profilbauglas","Profilbauglas - Recyclinghaus Hannover — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Recyclinghaus_Hannover__004__Profilbauglas/index.md","1","1"
"reuse_einsatz","Recyclinghaus_Hannover__005__Wellblech","reuse_einsatz/Recyclinghaus_Hannover__005__Wellblech","Wellblech - Recyclinghaus Hannover — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Recyclinghaus_Hannover__005__Wellblech/index.md","1","1"
"reuse_einsatz","Recyclinghaus_Hannover__006__Holzleisten_alte_Saunab_nke","reuse_einsatz/Recyclinghaus_Hannover__006__Holzleisten_alte_Saunab_nke","Holzleisten / alte Saunabänke - Recyclinghaus Hannover — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Recyclinghaus_Hannover__006__Holzleisten_alte_Saunab_nke/index.md","1","1"
"reuse_einsatz","Recyclinghaus_Hannover__007__historische_Bauernhaust_r","reuse_einsatz/Recyclinghaus_Hannover__007__historische_Bauernhaust_r","historische Bauernhaustür - Recyclinghaus Hannover — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Recyclinghaus_Hannover__007__historische_Bauernhaust_r/index.md","1","1"
"reuse_einsatz","Recyclinghaus_Hannover__008__Messebauplatten","reuse_einsatz/Recyclinghaus_Hannover__008__Messebauplatten","Messebauplatten - Recyclinghaus Hannover — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/reuse_einsatz/Recyclinghaus_Hannover__008__Messebauplatten/index.md","1","1"
